NODE_ID|NODE_NM|NODE_ENM|NODE_SNM|POSX|POSY|NODE_KIND|NODE_TYPE|SEQ|ADM_DSTRT_CD|USE_YN|ETL_TYPE|ETL_DATE
AP2504000893|봉산동|||234354.31293400|326986.09743900|3701|3601|833|30200145  |T|0602|2019-12-31 02:47:00
AP2504000891|안산종점|Ansan Terminal Station||226663.90928200|323790.50976400|3701|3601|835|30200137  |T|0602|2019-12-31 02:47:00
AP2504000889| LH토지주택대학교|||235963.91803700|323124.34983500|3701|3601|837|30200143  |T|0602|2019-12-31 02:47:00
AP2504000887|대동|||235362.79632700|330728.45612700|3701|3601|856|30110110  |T|0602|2019-12-31 02:47:00
AP2504000883|협진운수삼거리||협진운수3|234354.68484200|327217.91232900|3701|3603|859|30200145  |T|0602|2019-12-31 02:47:00
AP2504000881|봉산동휴먼시아|||234534.61267600|326470.90655800|3701|3601|872|30200145  |T|0602|2019-12-31 02:47:00
AP2504000501|전민동종점|Junmindong Terminal Station|전민동종점|236214.16991200|322688.74782800|3701|3607|243|30200141  |T|0602|2019-12-31 02:47:00
AP2504000402|샘물타운아파트|Sammultown Apt.|샘물타운아파트|228902.27659300|311054.86550400|3701|3601|756|30200101  |T|0602|2019-12-31 02:47:00
AP2504000089|원내IC|Weonnae IC|원내IC|228682.77823300|309873.74761200|3702|3601|780|30200101  |T|0602|2019-12-31 02:47:00
AP2504000085|수통골|Sutonggol|수통골|226643.69574800|316721.67584800|3701|3607|71|30200113  |T|0602|2019-12-31 02:47:00
AP2504000082|원신흥교삼거리|Wonsinheunggyo3|원신흥교3|230824.89394800|315925.36133600|3701|3601|79|30200114  |T|0602|2019-12-31 02:47:00
AP2504000080|홍인장네거리|Honginjang 4(ne)-geori|홍인장4|230642.03817600|317171.27297500|3701|3601|439|30200111  |T|0602|2019-12-31 02:47:00
AP2504000076|구암삼거리|Guam 3(sam)-geori|구암3|228456.20313800|317667.65760800|3701|3601|385|30200112  |T|0602|2019-12-31 02:47:00
AP2504000071|엑스포교(단)|Expogyo|엑스포교|234766.87295900|319335.12702200|3701|3601|287|30200127  |T|0602|2019-12-31 02:47:00
AP2504000067|유성구청네거리|Yuseong-gu Office 4(ne)-geori|유성구청4|232003.13767800|317963.69254400|3701|3601|360|30200123  |T|0602|2019-12-31 02:47:00
AP2504000065|신성동주민센터네거리|Sinseong-dong Community Center 4(ne)-geori||231044.99852300|320946.29935200|3701|3601|259|30200132  |T|0602|2019-12-31 02:47:00
AP2504000060|수자원연구소3|Water Resources Institute3|수자원연3|235606.75275300|322812.69831100|3701|3601|25|30200141  |T|0602|2019-12-31 02:47:00
AP2504000058|AP2504000058|||236236.34799500|322336.00371200|3701|3607|248|30200141  |T|0602|2019-12-31 02:47:00
AP2504000056|삼성APT3가|Jeonmin-dong Samsung Apt 3(sam)-geori|전민삼성A|235547.00100300|322160.00844500|3701|3601|249|30200141  |T|0602|2019-12-31 02:47:00
AP2504000053|유성구노인복지관네거리|Yuseong Senior Welfare Center 3(sam)-geori|유성구노인복지관4|230722.08087700|320378.41608800|3701|3601|266|30200125  |T|0602|2019-12-31 02:47:00
AP2504000049|경기장네거리|World Cup  4(ne)-geori|경기장4|229279.23360300|318490.84336300|3701|3601|325|30200119  |T|0602|2019-12-31 02:47:00
AP2504000047|노은(단)|Noeun|노은(단)|229270.10839800|319030.80409000|3701|3601|297|30200119  |T|0602|2019-12-31 02:47:00
AP2504000045|그린공원삼거리|Green Park 3(sam)-geori|그린공원3|228955.60094600|319084.59812700|3701|3601|294|30200119  |T|0602|2019-12-31 02:47:00
AP2502003005|남대전고등학교| ||238383.62685779|312696.31118475|3701|3607|1018|30140111  |T|0602|2019-12-31 02:47:00
AP2502003003|중구청역| ||237551.72268784|313830.64130985|3701|3607|1003|30140102  |T|0602|2019-12-31 02:47:00
AP2502003001|대전중학교| ||238051.22014866|313329.58410496|3701|3607|960|30140105  |T|0602|2019-12-31 02:47:00
AP2502001123|침산동입구|||235719.54895959|308611.54891246|3701|3601|3497|30140122  |T|0602|2019-12-31 02:47:00
AP2502001121|복수교|||234416.49417181|310987.49401824|3701|3601|3459|30140118  |T|0602|2019-12-31 02:47:00
AP2502001119|안영교|||233722.81753962|309287.55472783|3701|3601|3352|30140119  |T|0602|2019-12-31 02:47:00
AP2502001117| |||237375.53884867|308615.70132808|3701|3601|3352|30140120  |T|0602|2019-12-31 02:47:00
AP2502001115|생성노드|||234468.10482529|310633.28634080|3701|3601|3352|30140118  |T|0602|2019-12-31 02:47:00
AP2502001113|세이백화점앞|||236748.29345860|313518.38738523|3701|3601|3325|30140113  |T|0602|2019-12-31 02:47:00
AP2502001111|충남도시가스입구|||236274.01708338|316042.20400563|||937|30140104  |T|0602|2019-12-31 02:47:00
AP2502001103|AP2502001103|||236557.48146200|314831.77871300|3701|3601|913|30140103  |T|0602|2019-12-31 02:47:00
AP2502001101|영교네거리|Yeonggyo 4(ne)-geori|영교4|238127.93256100|314722.88940500|3701|3601|882|30140101  |T|0602|2019-12-31 02:47:00
AP2502000999|중촌주공2단지|||236869.18141600|316011.67651700|3701|3601|522|30140104  |T|0602|2019-12-31 02:47:00
AP2502000997|사정동|||235813.14598200|310407.94722300|3701|3604|774|30140118  |T|0602|2019-12-31 02:47:00
AP2502000994|중촌시영아파트|||236605.42264200|315588.07102700|3701|3601|83|30140104  |T|0602|2019-12-31 02:47:00
AP2502000992|AP2502000992|||234417.98743100|309483.49252500|3701|3603|129|30140119  |T|0602|2019-12-31 02:47:00
AP2502000990|사정공원|||236849.64075400|310938.10666600|3701|3603|807|30140118  |T|0602|2019-12-31 02:47:00
AP2502000988|AP2502000988|||236628.08596400|307409.57170700|3701|3603|810|30140123  |T|0602|2019-12-31 02:47:00
AP2502000986|AP2502000986|||235564.22284900|309945.67224900|3701|3604|819|30140118  |T|0602|2019-12-31 02:47:00
AP2502000984|태평APT4가|(Old)Saesomang Pharmacy 4(ne)-geori|태평A|235872.53190100|313923.12062900|3701|3601|851|30140114  |T|0602|2019-12-31 02:47:00
AP2502000982|금동|||238659.58829200|305268.40669600|3701|3601|863|30140126  |T|0602|2019-12-31 02:47:00
AP2502000200|AP2502000200|||236351.05242200|316493.94250800|3701|3607|495|30140104  |T|0602|2019-12-31 02:47:00
AP2502000142|현암교|Hyeonamgyo|현암교|237512.22291500|315434.75758800|3701|3601|887|30140102  |T|0602|2019-12-31 02:47:00
AP2502000140|대전예식원|Daejeon Wedding Hall|대전예식원|238769.21029100|313947.81165900|3701|3601|878|30140105  |T|0602|2019-12-31 02:47:00
AP2502000131|충남여중삼거리|||236782.10043700|314621.06058800|3701|3607|590|30140103  |T|0602|2019-12-31 02:47:00
AP2502000125|한밭종합운동장|||238436.72247500|313140.86939600|3701|3601|678|30140110  |T|0602|2019-12-31 02:47:00
AP2502000123|테미길|||237768.64113800|313550.15144700|3701|3601|655|30140105  |T|0602|2019-12-31 02:47:00
AP2502000120|도교육청앞삼거리|Do Board of Education 3(sam)-geori|도교육청앞3|236783.77503700|312932.55895200|3701|3601|690|30140116  |T|0602|2019-12-31 02:47:00
AP2502000117|한밭도서관|||236582.44450700|312151.87233000|3701|3601|717|30140116  |T|0602|2019-12-31 02:47:00
AP2502000114|동양매직네거리|Dongyang Magic 4(ne)-geori|동양매직4|238556.04392000|313883.10848000|3701|3601|632|30140105  |T|0602|2019-12-31 02:47:00
AP2502000112|운성빌딩|||238328.54582800|314368.34533100|3701|3601|602|30140101  |T|0602|2019-12-31 02:47:00
AP2502000107|AP2502000107|||237745.34939300|314685.98059300|3701|3601|585|30140102  |T|0602|2019-12-31 02:47:00
AP2502000101|충대병원네거리|Chungdae Hospital 4(ne)-geori|충대병원4|237248.79669200|313105.63516100|3701|3601|681|30140110  |T|0602|2019-12-31 02:47:00
AP2502000097|오류굴다리4가|Oryu Guldari 4(ne)-geori|오류굴다리4|236140.52270700|314016.89779700|3701|3601|627|30140113  |T|0602|2019-12-31 02:47:00
AP2502000094|오류초교삼거리|Oryu Primary School 3(sam)-geori|오류초교3|236224.19284900|313800.20139500|3701|3601|637|30140113  |T|0602|2019-12-31 02:47:00
AP2502000091|목동신협|||236643.07004100|315313.82245000|3701|3601|555|30140103  |T|0602|2019-12-31 02:47:00
AP2502000089|중앙고교네거리|Jungang High School 4(ne)-geori|중앙고교4|237091.81698000|315352.17892000|3701|3601|551|30140104  |T|0602|2019-12-31 02:47:00
AP2502000087|중촌초교삼거리|Jungchon Primary School 4(ne)-geori|중촌초교3|236767.64759000|315661.02932000|3701|3601|535|30140104  |T|0602|2019-12-31 02:47:00
AP2502000082|보문교|Bomungyo|보문교|239097.94719900|313440.24982100|3701|3601|875|30140106  |T|0602|2019-12-31 02:47:00
AP2502000080|동물원입구3가|Zoo 3|동물원입3|234580.67068600|310654.80988100|3701|3601|769|30140118  |T|0602|2019-12-31 02:47:00
AP2502000077|도마교네거리|Domagyo 4(ne)-geori|도마교4|234669.41038000|312228.32486000|3701|3601|713|30140117  |T|0602|2019-12-31 02:47:00
AP2505003322|장동예비군훈련장|ArmyReserve TrainingCamp||239111.34375000|323774.31250000|3701|3607|3580|30230106  |T|0602|2019-12-31 02:47:00
AP2505003320|진골마을|Jingol Village||239683.95312500|324073.65625000|3701|3607|3575|30200128  |T|0602|2019-12-31 02:47:00
AP2505003318|비래동노인회관|Birae-dong Senior Welfare Hall||239991.12500000|317364.31250000|3701|3607|3564|30230110  |T|0602|2019-12-31 02:47:00
AP2505003316|수도시설관리사업소|Manangement office of water su||238924.93750000|318006.71875000|3701|3607|3541|30230109  |T|0602|2019-12-31 02:47:00
AP2505003314|크라운제과|Crown Confectionery Company||236582.46875000|326743.09375000|3701|3607|3529|30230114  |T|0602|2019-12-31 02:47:00
AP2505003312|평촌동|Pyeongchon-dong||238832.32812500|325761.46875000|3701|3607|3521|30170121  |T|0602|2019-12-31 02:47:00
AP2505003310|크라운제과|Crown Confectionery Company||236573.82812500|326576.59375000|3701|3607|3519|30230114  |T|0602|2019-12-31 02:47:00
AP2505003308|유창산업|Yuchang Industy||238033.82812500|325772.00000000|3701|3607|3513|30170121  |T|0602|2019-12-31 02:47:00
AP2505003306|담배인삼공사|KT&G||238264.17187500|326411.34375000|3701|3607|3507|30170121  |T|0602|2019-12-31 02:47:00
AP2505003304|와동|Wa-dong||237898.51562500|322689.56250000|3701|3607|3499|30230106  |T|0602|2019-12-31 02:47:00
AP2505003302|신탄진|Sintanjin||237238.06250000|328118.50000000|3701|3607|3458|30230111  |T|0602|2019-12-31 02:47:00
AP2505003300|크라운제과|Crown Bakery||236560.03125000|326590.71875000|3701|3607|3386|30230114  |T|0602|2019-12-31 02:47:00
AP2505003298|이엔페이퍼|ENPaper Co||236389.92187500|325649.90625000|3701|3607|3380|30230114  |T|0602|2019-12-31 02:47:00
AP2505003296|동건운수|Donggeon Bus co.||236622.10937500|325586.12500000|3701|3607|3361|30230114  |T|0602|2019-12-31 02:47:00
AP2505003294|읍내네거리|Eumnae 4(ne)-geori||237492.51562500|319403.96875000|3701|3607|3333|30230103  |T|0602|2019-12-31 02:47:00
AP2505003292|직업능력개발센터| ||236772.59375000|326582.71875000|3701|3607|3236|30230114  |T|0602|2019-12-31 02:47:00
AP2505003290|3공단네거리|3 Industrial Park 4(ne)-geori||236394.89062500|326986.93750000|3701|3607|3232|30230114  |T|0602|2019-12-31 02:47:00
AP2505003288|효평삼거리|Hyopyeong 3(sam)-geori||242399.93750000|323281.68750000|3701|3607|3200|30110126  |T|0602|2019-12-31 02:47:00
AP2505003286|효성모터스| ||238456.34375000|327418.31250000|3701|3607|3196|30230126  |T|0602|2019-12-31 02:47:00
AP3017000141|무궁화아파트네거리|||233804.88856800|318595.86444800|3701|3601|326|3017058800|T|0602|2019-12-31 02:47:00
AP3017000026|한아름아파트삼거리|Hanareum Apartment3(sam)-geori|한아름A3|233594.21983500|318595.08642400|3701|3601|328|3017058800|T|0602|2019-12-31 02:47:00
AP3023000046|초원유치원네거리|Chowon Kindergarten  4(ne)-geori|초원유치원4|238654.97314100|318581.35605000|3701|3601|330|3023054600|T|0602|2019-12-31 02:47:00
AP3020000010|궁동네거리|Gungdong 4(ne)-geori|궁동4|230349.91612900|318523.50666600|3701|3601|332|3020054000|T|0602|2019-12-31 02:47:00
FP3020000002|유성IC|YuseongIC|유성IC|229717.33464100|318507.55174800|3702|3601|334|3020054000|F|0602|2019-12-31 02:47:00
AP3020000969|노은농수산물시장|||228806.86566800|318467.79784000|3701|3601|336|3020054600|T|0602|2019-12-31 02:47:00
FP3023000003|대전IC|DaejeonIC|대전IC|240497.02212000|318451.75597500|3702|3601|338|3023053300|F|0602|2019-12-31 02:47:00
AP3020000967|노은농수산물시장|||228526.16025100|318400.19487400|3701|3601|340|3020054600|T|0602|2019-12-31 02:47:00
AP3023000985|송촌취수장네거리|Songchon Chuisujang 4(ne)-geori|송촌취수장4|239077.78372900|318320.54647400|3701|3601|342|3023054600|T|0602|2019-12-31 02:47:00
AP3017000144|백합네거리|Baekhap 4(ne)-geori|백합4|233804.88326800|318307.49825800|3701|3601|344|3017058800|T|0602|2019-12-31 02:47:00
AP3017000081|한아름네거리|Hanareum 4(ne)-geori|한아름4|233597.04302100|318306.52399500|3701|3601|346|3017058800|T|0602|2019-12-31 02:47:00
AP3023000136|대화고개네거리|Daehwa Gogae 4(ne)-geori|대화고개4|237480.30707300|318286.37384300|3701|3601|348|3023051000|T|0602|2019-12-31 02:47:00
AP3020000067|유성구청네거리|Yuseonggu Office 4(ne)-geori|유성구청4|232096.23462500|318270.23916900|3701|3601|350|3020054000|T|0602|2019-12-31 02:47:00
AP3023000140|농수산5합류점|Agricultural & Marine ProductsMarket5|농수산5합|236023.83209300|318259.05601300|3701|3603|352|3023052000|T|0602|2019-12-31 02:47:00
AP3023000047|영진로얄아파트|||237814.86256000|318232.98404000|3701|3601|354|3023054600|T|0602|2019-12-31 02:47:00
AP3017000022|샘머리아파트삼거리|SaemmeoriApartment3(sam)-geori|샘머리A3|235582.28740500|318200.13567200|3701|3601|356|3017064000|T|0602|2019-12-31 02:47:00
AP3020000073|미래부동산삼거리|Mirae Real Estate 3(sam)-geori|미래부동산3|231422.92550700|318110.28010600|3701|3601|358|3020054000|T|0602|2019-12-31 02:47:00
AP3020000014|현충원삼거리|Memorial Board 3(sam)-geori|현충원3|226857.43622600|318070.70356400|3701|3601|360|3020053000|T|0602|2019-12-31 02:47:00
AP3023000127|비래체육공원|||240198.19274000|318066.03246600|3701|3601|362|3023053300|T|0602|2019-12-31 02:47:00
AP3017000145|윗둔지미네거리|Witdunjimi 4(ne)-geori|윗둔지미4|233802.40627500|318037.61861000|3701|3601|364|3017058700|T|0602|2019-12-31 02:47:00
AP3017000089|동청사네거리|Dongcheongsa 4(ne)-geori|동청사4|234712.99663500|318036.75819900|3701|3601|366|3017064000|T|0602|2019-12-31 02:47:00
AP3017000082|황실네거리|Hwangsil 4(ne)-geori|황실4|233596.82452500|318036.16154900|3701|3601|368|3017058700|T|0602|2019-12-31 02:47:00
AP3017000013|선사유적네거리|Prehistoric Relics 4(ne)-geori|선사유적4|234058.45462900|318035.64224700|3701|3601|370|3017058700|T|0602|2019-12-31 02:47:00
AP3017000096|둥지네거리|Dungji 4(ne)-geori|둥지4|235029.20409300|318035.31463400|3701|3601|372|3017064000|T|0602|2019-12-31 02:47:00
AP3020000965|온천교네거리|Oncheongyo 4(ne)-geori|온천교4|230838.52586500|317977.81243400|3701|3601|374|3020053000|T|0602|2019-12-31 02:47:00
AP3020000964|유성대교||유성대교|232035.88577700|317970.89958900|3701|3601|376|3020053000|T|0602|2019-12-31 02:47:00
AP3023000017|중리네거리|Jungri 4(ne)-geori|중리4|238810.24105600|317969.25863000|3701|3601|378|3011064000|T|0602|2019-12-31 02:47:00
AP3023000019|중리지구대삼거리|Jungni Police Box 3(sam)-geori|중리지구대3|237730.08970200|317941.12028200|3701|3601|380|3023054600|T|0602|2019-12-31 02:47:00
AP3020000963|봉명동|||231165.72054600|317916.29755500|3701|3601|382|3020053000|T|0602|2019-12-31 02:47:00
AP3017000224|이마트|||232498.01292400|317895.58426600|3701|3601|384|3017058700|T|0602|2019-12-31 02:47:00
AP3017000030|월평역네거리|Wolpyeong Station 4(ne)-geori|월평역4|232667.15065800|317867.57386800|3701|3601|386|3017058700|T|0602|2019-12-31 02:47:00
AP3023000065|대전나들목네거리|Daejeon Nadeulmok 4(ne)-geori|대전나들목4|240013.10411000|317824.45810900|3701|3601|388|3023053300|T|0602|2019-12-31 02:47:00
AP3017000031|누리네거리|Nuri  4(ne)-geori|누리4|233066.77352500|317809.22224400|3701|3601|390|3017058700|T|0602|2019-12-31 02:47:00
AP3017000035|모정네거리|Mojeong 4(ne)-geori|모정4|235029.64029600|317807.89463500|3701|3601|392|3017064000|T|0602|2019-12-31 02:47:00
AP3017000993|누리삼거리|Nuri  3(sam)-geori|누리3|233288.25588500|317807.18451200|3701|3601|394|3017058700|T|0602|2019-12-31 02:47:00
AP4423000994| 부엉골교정류장부근|||225116.21304400|300148.42106700|3701|3601|3620|4423038000|T|0602|2019-12-31 02:47:00
AP4423000992| 대덕리정류장|||226438.59563600|300032.63534900|3701|3601|3622|4423038000|T|0602|2019-12-31 02:47:00
AP4423000990| 대덕리마을회관|||226380.02997000|299229.45639100|3701|3601|3624|4423038000|T|0602|2019-12-31 02:47:00
AP2504003052|구즉동| ||234519.11490874|326466.77342671|3701|3607|1195|30200145  |T|0602|2019-12-31 02:47:00
AP2504003050|구성삼거리| ||233003.73389966|318910.75863161|3701|3607|1191|30200124  |T|0602|2019-12-31 02:47:00
AP2504003048|교촌동| ||228382.67187500|312455.87500000|3701|3607|1183|30200102  |T|0602|2019-12-31 02:47:00
AP2504003045|농업기반공사| ||230056.58089780|318335.17022781|3701|3607|1169|30200117  |T|0602|2019-12-31 02:47:00
AP2504003043|노은농수산시장 서문| ||228435.96053986|318256.99819521|3701|3607|1158|30200119  |T|0602|2019-12-31 02:47:00
AP2504003041|교도소입구| ||228488.15625000|312162.68750000|3701|3607|1151|30200102  |T|0602|2019-12-31 02:47:00
AP2504003039|대동| ||235368.64585596|330954.07234744|3701|3607|1146|30110110  |T|0602|2019-12-31 02:47:00
AP2504003037|군인아파트| ||230166.85437505|323386.53027366|3701|3607|1141|30200135  |T|0602|2019-12-31 02:47:00
AP2504003035|농촌진흥원| ||230320.03994284|316567.98445612|3701|3607|1138|30200111  |T|0602|2019-12-31 02:47:00
AP2504003033|구성삼거리| ||233020.43762546|318931.05197066|3701|3607|1132|30200124  |T|0602|2019-12-31 02:47:00
AP2504003031|교육사| ||227715.93928833|321181.21685549|3701|3607|1126|30200139  |T|0602|2019-12-31 02:47:00
AP2504003029|대덕중학교| ||233914.56504512|319989.39537766|3701|3607|1113|30200127  |T|0602|2019-12-31 02:47:00
AP2504003027|국립중앙과학관| ||233844.77363607|319313.37405712|3701|3607|1106|30200124  |T|0602|2019-12-31 02:47:00
AP2504003025|교도소| ||229138.10937500|312345.62500000|3701|3607|1094|30200103  |T|0602|2019-12-31 02:47:00
AP2504003023|노은네거리| ||228473.19250305|318624.99795412|3701|3607|1080|30200119  |T|0602|2019-12-31 02:47:00
AP2504003021|구즉농협| ||234518.75346234|326098.19344040|3701|3607|1065|30200147  |T|0602|2019-12-31 02:47:00
AP2504003019|궁동네거리| ||230324.95312500|318312.03125000|3701|3607|1050|30200117  |T|0602|2019-12-31 02:47:00
